,MMM-YY,Driver_ID,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating
14734,01/01/19,2194,35,1,C20,0,90033,29/09/13,,4,4,834370,2
14735,02/01/19,2194,35,1,C20,0,90033,29/09/13,,4,4,1525390,2
14736,03/01/19,2194,35,1,C20,0,90033,29/09/13,,4,4,2785250,2
14737,04/01/19,2194,35,1,C20,0,90033,29/09/13,,4,4,90000,1
14738,05/01/19,2194,35,1,C20,0,90033,29/09/13,,4,4,390800,1
14739,06/01/19,2194,35,1,C20,0,90033,29/09/13,,4,4,0,1
14740,07/01/19,2194,35,1,C20,0,90033,29/09/13,,4,4,600000,2
14741,08/01/19,2194,35,1,C20,0,90033,29/09/13,,4,4,200000,2
14742,09/01/19,2194,35,1,C20,0,90033,29/09/13,,4,4,1346660,2
14743,10/01/19,2194,35,1,C20,0,90033,29/09/13,,4,4,1839310,3
14744,11/01/19,2194,35,1,C20,0,90033,29/09/13,,4,4,785220,3
14745,12/01/19,2194,35,1,C20,0,90033,29/09/13,,4,4,519800,3
14746,01/01/20,2194,36,1,C20,0,90033,29/09/13,,4,4,1226220,2
14747,02/01/20,2194,36,1,C20,0,90033,29/09/13,,4,4,741170,2
14748,03/01/20,2194,36,1,C20,0,90033,29/09/13,,4,4,1596080,2
14749,04/01/20,2194,36,1,C20,0,90033,29/09/13,,4,4,486000,1
14750,05/01/20,2194,36,1,C20,0,90033,29/09/13,,4,4,0,1
14751,06/01/20,2194,36,1,C20,0,90033,29/09/13,,4,4,0,1
14752,07/01/20,2194,36,1,C20,0,90033,29/09/13,07/10/20,4,4,1376040,2
14753,07/01/20,2195,32,0,C3,0,27262,07/07/20,,2,2,0,1
14754,08/01/20,2195,32,0,C3,0,27262,07/07/20,,2,2,0,1
14755,09/01/20,2195,32,0,C3,0,27262,07/07/20,,2,2,0,1
14756,10/01/20,2195,32,0,C3,0,27262,07/07/20,16/10/20,2,2,0,1
14757,01/01/19,2196,35,0,C25,1,116383,10/06/13,,2,4,903570,1
14758,02/01/19,2196,35,0,C25,1,116383,10/06/13,,2,4,936960,1
14759,03/01/19,2196,35,0,C25,1,116383,10/06/13,,2,4,1090770,1
14760,04/01/19,2196,35,0,C25,1,116383,10/06/13,,2,4,250000,3
14761,05/01/19,2196,35,0,C25,1,116383,10/06/13,,2,4,700000,3
14762,06/01/19,2196,35,0,C25,1,116383,10/06/13,,2,4,1850000,3
14763,07/01/19,2196,35,0,C25,1,116383,10/06/13,,2,4,3624200,3
14764,08/01/19,2196,35,0,C25,1,116383,10/06/13,,2,4,166800,3
14765,09/01/19,2196,35,0,C25,1,116383,10/06/13,,2,4,1229220,3
14766,10/01/19,2196,35,0,C25,1,116383,10/06/13,,2,4,600000,3
14767,11/01/19,2196,35,0,C25,1,116383,10/06/13,,2,4,691580,3
14768,12/01/19,2196,35,0,C25,1,116383,10/06/13,,2,4,2918860,3
14769,01/01/20,2196,36,0,C25,1,116383,10/06/13,,2,4,981940,2
14770,02/01/20,2196,36,0,C25,1,116383,10/06/13,,2,4,0,2
14771,03/01/20,2196,36,0,C25,1,116383,10/06/13,,2,4,4667080,2
14772,04/01/20,2196,36,0,C25,1,116383,10/06/13,,2,4,1674500,2
14773,05/01/20,2196,36,0,C25,1,116383,10/06/13,,2,4,350000,2
14774,06/01/20,2196,36,0,C25,1,116383,10/06/13,,2,4,160610,2
14775,07/01/20,2196,36,0,C25,1,116383,10/06/13,,2,4,571810,2
14776,08/01/20,2196,36,0,C25,1,116383,10/06/13,,2,4,1362060,2
14777,09/01/20,2196,36,0,C25,1,116383,10/06/13,,2,4,1221490,2
14778,10/01/20,2196,36,0,C25,1,116383,10/06/13,,2,4,300000,1
14779,11/01/20,2196,36,0,C25,1,116383,10/06/13,,2,4,0,1
14780,12/01/20,2196,36,0,C25,1,116383,10/06/13,,2,4,2000000,1
14781,01/01/19,2197,48,1,C17,1,82179,02/12/18,,2,2,189060,1
14782,02/01/19,2197,48,1,C17,1,82179,02/12/18,,2,2,750780,1
14783,03/01/19,2197,48,1,C17,1,82179,02/12/18,,2,2,-1496650,1
14784,04/01/19,2197,48,1,C17,1,82179,02/12/18,,2,2,0,1
14785,05/01/19,2197,48,1,C17,1,82179,02/12/18,,2,2,145560,1
14786,06/01/19,2197,48,1,C17,1,82179,02/12/18,,2,2,0,1
14787,07/01/19,2197,48,1,C17,1,82179,02/12/18,,2,2,0,1
14788,08/01/19,2197,48,1,C17,1,82179,02/12/18,,2,2,0,1
14789,09/01/19,2197,49,1,C17,1,82179,02/12/18,22/09/19,2,2,0,1
14790,01/01/19,2198,46,1,C14,0,75174,01/09/19,,1,2,0,3
14791,02/01/19,2198,46,1,C14,0,75174,01/09/19,,1,2,799030,3
14792,03/01/19,2198,46,1,C14,0,75174,01/09/19,,1,2,2642390,3
14793,04/01/19,2198,46,1,C14,0,75174,01/09/19,,1,2,109500,3
14794,05/01/19,2198,46,1,C14,0,75174,01/09/19,,1,2,277220,3
14795,06/01/19,2198,46,1,C14,0,75174,01/09/19,,1,2,671670,3
14796,07/01/19,2198,46,1,C14,0,75174,01/09/19,,1,2,803010,4
14797,08/01/19,2198,47,1,C14,0,75174,01/09/19,,1,2,509630,4
14798,09/01/19,2198,47,1,C14,0,75174,01/09/19,,1,2,1732260,4
14799,10/01/19,2198,47,1,C14,0,75174,01/09/19,,1,2,1276100,4
14800,11/01/19,2198,47,1,C14,0,75174,01/09/19,,1,2,943810,4
14801,12/01/19,2198,47,1,C14,0,75174,01/09/19,,1,2,1599000,4
14802,01/01/20,2198,47,1,C14,0,75174,01/09/19,,1,2,3748210,4
14803,02/01/20,2198,47,1,C14,0,75174,01/09/19,,1,2,2339710,4
14804,03/01/20,2198,47,1,C14,0,75174,01/09/19,,1,2,4008520,4
14805,04/01/20,2198,47,1,C14,0,75174,01/09/19,,1,2,1256940,4
14806,05/01/20,2198,47,1,C14,0,75174,01/09/19,,1,2,848450,4
14807,06/01/20,2198,47,1,C14,0,75174,01/09/19,,1,2,2212640,4
14808,07/01/20,2198,47,1,C14,0,75174,01/09/19,,1,2,884640,4
14809,08/01/20,2198,48,1,C14,0,75174,01/09/19,,1,2,1735610,4
14810,09/01/20,2198,48,1,C14,0,82691,01/09/19,,1,3,2622090,4
14811,10/01/20,2198,48,1,C14,0,82691,01/09/19,,1,3,1597980,4
14812,11/01/20,2198,48,1,C14,0,82691,01/09/19,,1,3,1381400,4
14813,12/01/20,2198,48,1,C14,0,82691,01/09/19,,1,3,1896320,4
14814,03/01/20,2199,26,0,C5,2,93170,27/02/20,,3,3,2271710,3
14815,04/01/20,2199,26,0,C5,2,93170,27/02/20,,3,3,696510,4
14816,05/01/20,2199,26,0,C5,2,93170,27/02/20,,3,3,1367620,4
14817,06/01/20,2199,27,0,C5,2,93170,27/02/20,,3,3,778310,4
14818,07/01/20,2199,27,0,C5,2,93170,27/02/20,,3,3,1005600,4
14819,08/01/20,2199,27,0,C5,2,93170,27/02/20,,3,3,1159460,4
14820,09/01/20,2199,27,0,C5,2,93170,27/02/20,,3,3,926060,4
14821,10/01/20,2199,27,0,C5,2,93170,27/02/20,,3,3,811670,3
14822,11/01/20,2199,27,0,C5,2,93170,27/02/20,,3,3,154280,3
14823,12/01/20,2199,27,0,C5,2,93170,27/02/20,,3,3,1581010,3
14824,01/01/19,2200,34,0,C15,1,69756,21/06/16,,1,3,746560,2
14825,02/01/19,2200,34,0,C15,1,69756,21/06/16,,1,3,1345440,2
14826,03/01/19,2200,34,0,C15,1,69756,21/06/16,,1,3,2845290,2
14827,04/01/19,2200,34,0,C15,1,69756,21/06/16,,1,3,299240,3
14828,05/01/19,2200,34,0,C15,1,69756,21/06/16,,1,3,764450,3
14829,06/01/19,2200,34,0,C15,1,69756,21/06/16,,1,3,969830,3
14830,07/01/19,2200,34,0,C15,1,69756,21/06/16,,1,3,1770310,3
14831,08/01/19,2200,34,0,C15,1,69756,21/06/16,,1,3,453550,3
14832,09/01/19,2200,34,0,C15,1,69756,21/06/16,,1,3,820670,3
14833,10/01/19,2200,34,0,C15,1,69756,21/06/16,,1,3,1045590,4
14834,11/01/19,2200,34,0,C15,1,69756,21/06/16,,1,3,2910000,4
14835,12/01/19,2200,34,0,C15,1,69756,21/06/16,,1,3,750000,4
14836,01/01/20,2200,35,0,C15,1,69756,21/06/16,,1,3,1474950,3
14837,02/01/20,2200,35,0,C15,1,69756,21/06/16,,1,3,1150000,3
14838,03/01/20,2200,35,0,C15,1,69756,21/06/16,,1,3,3941250,3
14839,04/01/20,2200,35,0,C15,1,69756,21/06/16,,1,3,235440,3
14840,05/01/20,2200,35,0,C15,1,69756,21/06/16,,1,3,1042480,3
14841,06/01/20,2200,35,0,C15,1,69756,21/06/16,,1,3,247060,3
14842,07/01/20,2200,35,0,C15,1,69756,21/06/16,,1,3,946530,3
14843,08/01/20,2200,35,0,C15,1,69756,21/06/16,,1,3,1045920,3
14844,09/01/20,2200,35,0,C15,1,69756,21/06/16,,1,3,1102320,3
14845,10/01/20,2200,35,0,C15,1,69756,21/06/16,,1,3,711720,3
14846,11/01/20,2200,35,0,C15,1,69756,21/06/16,,1,3,846340,3
14847,12/01/20,2200,35,0,C15,1,69756,21/06/16,,1,3,1575510,3
14848,01/01/19,2201,32,1,C19,1,54631,21/10/18,,2,2,507740,2
14849,02/01/19,2201,32,1,C19,1,54631,21/10/18,,2,2,466840,2
14850,03/01/19,2201,32,1,C19,1,54631,21/10/18,,2,2,325170,2
14851,04/01/19,2201,32,1,C19,1,54631,21/10/18,,2,2,0,1
14852,05/01/19,2201,32,1,C19,1,54631,21/10/18,24/05/19,2,2,0,1
14853,09/01/20,2202,30,0,C17,0,33986,18/09/20,,2,2,0,1
14854,10/01/20,2202,30,0,C17,0,33986,18/09/20,,2,2,0,1
14855,11/01/20,2202,30,0,C17,0,33986,18/09/20,,2,2,153040,1
14856,12/01/20,2202,30,0,C17,0,33986,18/09/20,,2,2,156960,1
14857,03/01/20,2203,31,0,C7,1,59650,03/08/20,,2,2,0,1
14858,04/01/20,2203,31,0,C7,1,59650,03/08/20,,2,2,0,1
14859,05/01/20,2203,31,0,C7,1,59650,03/08/20,,2,2,0,1
14860,06/01/20,2203,31,0,C7,1,59650,03/08/20,,2,2,0,1
14861,07/01/20,2203,31,0,C7,1,59650,03/08/20,18/07/20,2,2,0,1
14862,01/01/19,2204,28,1,C4,2,61879,13/01/18,,1,1,590490,3
14863,02/01/19,2204,28,1,C4,2,61879,13/01/18,,1,1,314260,3
14864,03/01/19,2204,28,1,C4,2,61879,13/01/18,,1,1,1566430,3
14865,04/01/19,2204,28,1,C4,2,61879,13/01/18,,1,1,100090,2
14866,05/01/19,2204,28,1,C4,2,61879,13/01/18,,1,1,306100,2
14867,06/01/19,2204,28,1,C4,2,61879,13/01/18,,1,1,194650,2
14868,07/01/19,2204,28,1,C4,2,61879,13/01/18,,1,1,318690,3
14869,08/01/19,2204,28,1,C4,2,61879,13/01/18,,1,1,302850,3
14870,09/01/19,2204,29,1,C4,2,61879,13/01/18,,1,1,579690,3
14871,10/01/19,2204,29,1,C4,2,61879,13/01/18,,1,1,326280,2
14872,11/01/19,2204,29,1,C4,2,61879,13/01/18,,1,1,103020,2
14873,12/01/19,2204,29,1,C4,2,61879,13/01/18,,1,1,325760,2
14874,01/01/20,2204,29,1,C4,2,61879,13/01/18,,1,1,659850,2
14875,02/01/20,2204,29,1,C4,2,61879,13/01/18,,1,1,220060,2
14876,03/01/20,2204,29,1,C4,2,61879,13/01/18,,1,1,817790,2
14877,04/01/20,2204,29,1,C4,2,61879,13/01/18,,1,1,200000,2
14878,05/01/20,2204,29,1,C4,2,61879,13/01/18,,1,1,359950,2
14879,06/01/20,2204,29,1,C4,2,61879,13/01/18,06/12/20,1,1,0,2
14880,04/01/20,2205,31,1,C8,1,31210,21/04/20,,2,2,0,1
14881,05/01/20,2205,31,1,C8,1,31210,21/04/20,,2,2,0,1
14882,06/01/20,2205,31,1,C8,1,31210,21/04/20,,2,2,251000,1
14883,07/01/20,2205,31,1,C8,1,31210,21/04/20,,2,2,200000,3
14884,08/01/20,2205,31,1,C8,1,31210,21/04/20,,2,2,0,3
14885,09/01/20,2205,31,1,C8,1,31210,21/04/20,,2,2,1184290,3
14886,10/01/20,2205,31,1,C8,1,31210,21/04/20,,2,2,1181210,3
14887,11/01/20,2205,31,1,C8,1,31210,21/04/20,,2,2,150010,3
14888,12/01/20,2205,31,1,C8,1,31210,21/04/20,,2,2,781480,3
14889,08/01/19,2206,24,0,C5,1,33391,24/08/19,,1,1,0,1
14890,09/01/19,2206,24,0,C5,1,33391,24/08/19,,1,1,0,1
14891,10/01/19,2206,25,0,C5,1,33391,24/08/19,,1,1,0,2
14892,11/01/19,2206,25,0,C5,1,33391,24/08/19,,1,1,204540,2
14893,12/01/19,2206,25,0,C5,1,33391,24/08/19,,1,1,152830,2
14894,01/01/20,2206,25,0,C5,1,33391,24/08/19,,1,1,0,1
14895,02/01/20,2206,25,0,C5,1,33391,24/08/19,17/02/20,1,1,0,1
14896,01/01/19,2207,34,0,C2,0,20010,01/06/19,,1,1,0,1
14897,02/01/19,2207,34,0,C2,0,20010,01/06/19,19/02/19,1,1,0,1
14898,06/01/20,2208,23,0,C6,2,117011,31/05/20,,3,3,0,1
14899,07/01/20,2208,24,0,C6,2,117011,31/05/20,,3,3,345010,1
14900,08/01/20,2208,24,0,C6,2,117011,31/05/20,,3,3,0,1
14901,09/01/20,2208,24,0,C6,2,117011,31/05/20,,3,3,0,1
14902,10/01/20,2208,24,0,C6,2,117011,31/05/20,,3,3,0,1
14903,11/01/20,2208,24,0,C6,2,117011,31/05/20,,3,3,0,1
14904,12/01/20,2208,24,0,C6,2,117011,31/05/20,,3,3,0,1
14905,01/01/19,2209,37,1,C16,1,42339,01/05/18,,2,2,314270,1
14906,02/01/19,2209,37,1,C16,1,42339,01/05/18,,2,2,102720,1
14907,03/01/19,2209,37,1,C16,1,42339,01/05/18,03/01/19,2,2,0,1
14908,04/01/19,2210,37,0,C26,1,112513,30/03/19,,1,4,0,2
14909,05/01/19,2210,37,0,C26,1,112513,30/03/19,,1,4,500000,2
14910,06/01/19,2210,37,0,C26,1,112513,30/03/19,,1,4,781640,2
14911,07/01/19,2210,37,0,C26,1,112513,30/03/19,,1,4,2126640,3
14912,08/01/19,2210,37,0,C26,1,112513,30/03/19,,1,4,287680,3
14913,09/01/19,2210,37,0,C26,1,112513,30/03/19,,1,4,1146610,3
14914,10/01/19,2210,38,0,C26,1,112513,30/03/19,,1,4,2350000,3
14915,11/01/19,2210,38,0,C26,1,112513,30/03/19,,1,4,1880000,3
14916,12/01/19,2210,38,0,C26,1,112513,30/03/19,,1,4,1000000,3
14917,01/01/20,2210,38,0,C26,1,112513,30/03/19,,1,4,2250000,3
14918,02/01/20,2210,38,0,C26,1,112513,30/03/19,,1,4,860000,3
14919,03/01/20,2210,38,0,C26,1,112513,30/03/19,,1,4,9747650,3
14920,04/01/20,2210,38,0,C26,1,112513,30/03/19,,1,4,5000000,4
14921,05/01/20,2210,38,0,C26,1,112513,30/03/19,,1,4,500000,4
14922,06/01/20,2210,38,0,C26,1,112513,30/03/19,,1,4,942470,4
14923,07/01/20,2210,38,0,C26,1,112513,30/03/19,,1,4,8927310,4
14924,08/01/20,2210,38,0,C26,1,112513,30/03/19,,1,4,1193200,4
14925,09/01/20,2210,38,0,C26,1,112513,30/03/19,,1,4,3801370,4
14926,10/01/20,2210,39,0,C26,1,112513,30/03/19,,1,4,5828480,4
14927,11/01/20,2210,39,0,C26,1,112513,30/03/19,,1,4,250010,4
14928,12/01/20,2210,39,0,C26,1,112513,30/03/19,,1,4,16979740,4
14929,01/01/19,2211,34,0,C8,0,22556,19/01/18,,1,1,349320,4
14930,02/01/19,2211,34,0,C8,0,22556,19/01/18,,1,1,285590,4
14931,03/01/19,2211,34,0,C8,0,22556,19/01/18,,1,1,3179220,4
14932,04/01/19,2211,34,0,C8,0,22556,19/01/18,,1,1,0,1
14933,05/01/19,2211,34,0,C8,0,22556,19/01/18,,1,1,194650,1
14934,06/01/19,2211,34,0,C8,0,22556,19/01/18,06/03/19,1,1,0,1
14935,01/01/19,2213,58,1,C24,1,29202,05/04/18,,1,1,113670,3
14936,02/01/19,2213,58,1,C24,1,29202,05/04/18,,1,1,359570,3
14937,03/01/19,2213,58,1,C24,1,29202,05/04/18,,1,1,1367710,3
14938,04/01/19,2213,58,1,C24,1,29202,05/04/18,,1,1,145360,3
14939,05/01/19,2213,58,1,C24,1,29202,05/04/18,,1,1,108240,3
14940,06/01/19,2213,58,1,C24,1,29202,05/04/18,,1,1,700000,3
14941,07/01/19,2213,58,1,C24,1,29202,05/04/18,27/07/19,1,1,516550,3
14942,07/01/20,2214,33,0,C20,0,90020,07/11/20,,2,2,0,1
14943,08/01/20,2214,33,0,C20,0,90020,07/11/20,,2,2,0,1
14944,09/01/20,2214,33,0,C20,0,90020,07/11/20,,2,2,0,1
14945,10/01/20,2214,33,0,C20,0,90020,07/11/20,,2,2,966510,2
14946,11/01/20,2214,33,0,C20,0,90020,07/11/20,,2,2,193240,2
14947,12/01/20,2214,33,0,C20,0,90020,07/11/20,27/12/20,2,2,0,2
14948,01/01/19,2215,27,0,C6,1,23801,21/05/18,,1,1,101880,2
14949,02/01/19,2215,27,0,C6,1,23801,21/05/18,,1,1,735010,2
14950,03/01/19,2215,27,0,C6,1,23801,21/05/18,,1,1,445500,2
14951,04/01/19,2215,27,,C6,1,23801,21/05/18,27/04/19,1,1,0,1
14952,05/01/20,2216,30,0,C16,2,52209,05/01/20,,2,2,0,1
14953,06/01/20,2216,31,0,C16,2,52209,05/01/20,,2,2,0,1
14954,07/01/20,2216,31,0,C16,2,52209,05/01/20,,2,2,0,1
14955,08/01/20,2216,31,0,C16,2,52209,05/01/20,,2,2,0,1
14956,09/01/20,2216,31,0,C16,2,52209,05/01/20,09/06/20,2,2,0,1
14957,05/01/20,2217,36,1,C4,1,72778,05/05/20,,3,3,0,1
14958,06/01/20,2217,36,1,C4,1,72778,05/05/20,,3,3,0,1
14959,07/01/20,2217,36,1,C4,1,72778,05/05/20,,3,3,414100,2
14960,08/01/20,2217,36,1,C4,1,72778,05/05/20,,3,3,319220,2
14961,09/01/20,2217,36,1,C4,1,72778,05/05/20,,3,3,231480,2
14962,10/01/20,2217,36,1,C4,1,72778,05/05/20,,3,3,659870,2
14963,11/01/20,2217,36,1,C4,1,72778,05/05/20,,3,3,424560,2
14964,12/01/20,2217,36,1,C4,1,72778,05/05/20,,3,3,463400,2
14965,05/01/20,2218,23,1,C18,0,20984,18/05/20,,1,1,0,1
14966,06/01/20,2218,23,1,C18,0,20984,18/05/20,,1,1,0,1
14967,07/01/20,2218,23,1,C18,0,20984,18/05/20,,1,1,150440,1
14968,08/01/20,2218,23,1,C18,0,20984,18/05/20,,1,1,0,1
14969,09/01/20,2218,23,1,C18,0,20984,18/05/20,09/04/20,1,1,0,1
14970,01/01/19,2219,32,0,C25,1,110792,19/12/17,,2,3,2898470,3
14971,02/01/19,2219,32,0,C25,1,110792,19/12/17,,2,3,1003540,3
14972,03/01/19,2219,33,0,C25,1,110792,19/12/17,,2,3,2218640,3
14973,04/01/19,2219,33,0,C25,1,110792,19/12/17,,2,3,145470,3
14974,05/01/19,2219,33,0,C25,1,110792,19/12/17,,2,3,946320,3
14975,06/01/19,2219,33,0,C25,1,110792,19/12/17,,2,3,316220,3
14976,07/01/19,2219,33,0,C25,1,110792,19/12/17,,2,3,892350,2
14977,08/01/19,2219,33,0,C25,1,110792,19/12/17,13/08/19,2,3,0,2
14978,01/01/20,2220,38,0,C18,1,59077,19/01/20,,2,2,0,1
14979,02/01/20,2220,38,0,C18,1,59077,19/01/20,,2,2,0,1
14980,03/01/20,2220,38,0,C18,1,59077,19/01/20,,2,2,0,1
14981,04/01/20,2220,38,0,C18,1,59077,19/01/20,,2,2,200000,1
14982,05/01/20,2220,38,0,C18,1,59077,19/01/20,,2,2,0,1
14983,06/01/20,2220,38,0,C18,1,59077,19/01/20,,2,2,0,1
14984,07/01/20,2220,38,0,C18,1,59077,19/01/20,30/06/20,2,2,0,1
14985,01/01/19,2221,32,0,C19,0,62460,28/01/19,,3,3,0,1
14986,02/01/19,2221,32,0,C19,0,62460,28/01/19,,3,3,100010,1
14987,03/01/19,2221,32,0,C19,0,62460,28/01/19,,3,3,204060,1
14988,04/01/19,2221,32,0,C19,0,62460,28/01/19,,3,3,101850,1
14989,05/01/19,2221,33,0,C19,0,62460,28/01/19,05/12/19,3,3,0,1
14990,01/01/19,2223,40,0,C13,1,35442,21/10/18,,1,1,1296720,3
14991,02/01/19,2223,40,0,C13,1,35442,21/10/18,,1,1,524760,3
14992,03/01/19,2223,41,0,C13,1,35442,21/10/18,,1,1,1067100,3
14993,04/01/19,2223,41,0,C13,1,35442,21/10/18,,1,1,300000,1
14994,05/01/19,2223,41,0,C13,1,35442,21/10/18,,1,1,0,1
14995,06/01/19,2223,41,0,C13,1,35442,21/10/18,,1,1,0,1
14996,07/01/19,2223,41,0,C13,1,35442,21/10/18,,1,1,456120,4
14997,08/01/19,2223,41,0,C13,1,35442,21/10/18,,1,1,291010,4
14998,09/01/19,2223,41,0,C13,1,35442,21/10/18,,1,1,2370550,4
14999,10/01/19,2223,41,0,C13,1,35442,21/10/18,,1,1,1331600,3
15000,11/01/19,2223,41,0,C13,1,35442,21/10/18,,1,1,300000,3
15001,12/01/19,2223,41,0,C13,1,35442,21/10/18,,1,1,0,3
15002,01/01/20,2223,41,0,C13,1,35442,21/10/18,,1,1,500750,4
15003,02/01/20,2223,41,0,C13,1,35442,21/10/18,,1,1,1953290,4
15004,03/01/20,2223,42,0,C13,1,35442,21/10/18,,1,1,2003860,4
15005,04/01/20,2223,42,0,C13,1,35442,21/10/18,,1,1,525810,4
15006,05/01/20,2223,42,0,C13,1,35442,21/10/18,,1,1,1796960,4
15007,06/01/20,2223,42,0,C13,1,35442,21/10/18,,1,1,700780,4
15008,07/01/20,2223,42,0,C13,1,35442,21/10/18,,1,1,1144390,4
15009,08/01/20,2223,42,0,C13,1,35442,21/10/18,,1,1,1322840,4
15010,09/01/20,2223,42,0,C13,1,35442,21/10/18,,1,1,798680,4
15011,10/01/20,2223,42,0,C13,1,35442,21/10/18,,1,1,332380,3
15012,11/01/20,2223,42,0,C13,1,35442,21/10/18,,1,1,626560,3
15013,12/01/20,2223,42,0,C13,1,35442,21/10/18,,1,1,768400,3
15014,01/01/19,2224,47,1,C27,2,61291,27/08/18,,1,1,1333130,4
15015,02/01/19,2224,47,1,C27,2,61291,27/08/18,,1,1,999190,4
15016,03/01/19,2224,47,1,C27,2,61291,27/08/18,,1,1,2905790,4
15017,04/01/19,2224,47,1,C27,2,61291,27/08/18,,1,1,139830,3
15018,05/01/19,2224,47,1,C27,2,61291,27/08/18,,1,1,678810,3
15019,06/01/19,2224,47,1,C27,2,61291,27/08/18,,1,1,426760,3
15020,07/01/19,2224,47,1,C27,2,61291,27/08/18,,1,1,863660,4
15021,08/01/19,2224,48,1,C27,2,61291,27/08/18,,1,1,318060,4
15022,09/01/19,2224,48,1,C27,2,61291,27/08/18,,1,1,1223470,4
15023,10/01/19,2224,48,1,C27,2,61291,27/08/18,,1,1,882320,4
15024,11/01/19,2224,48,1,C27,2,61291,27/08/18,,1,1,595870,4
15025,12/01/19,2224,48,1,C27,2,61291,27/08/18,,1,1,266630,4
15026,01/01/20,2224,48,1,C27,2,61291,27/08/18,,1,1,347460,4
15027,02/01/20,2224,48,1,C27,2,61291,27/08/18,,1,1,2398550,4
15028,03/01/20,2224,48,1,C27,2,61291,27/08/18,,1,1,3656450,4
15029,04/01/20,2224,48,1,C27,2,61291,27/08/18,,1,1,0,2
15030,05/01/20,2224,48,1,C27,2,61291,27/08/18,,1,1,632020,2
15031,06/01/20,2224,48,1,C27,2,61291,27/08/18,,1,1,0,2
15032,07/01/20,2224,48,1,C27,2,61291,27/08/18,,1,1,153320,3
15033,08/01/20,2224,49,1,C27,2,61291,27/08/18,,1,1,981120,3
15034,09/01/20,2224,49,1,C27,2,61291,27/08/18,,1,1,527950,3
15035,10/01/20,2224,49,1,C27,2,61291,27/08/18,,1,1,725640,4
15036,11/01/20,2224,49,1,C27,2,61291,27/08/18,,1,1,1062760,4
15037,12/01/20,2224,49,1,C27,2,61291,27/08/18,,1,1,568780,4
15038,01/01/19,2225,35,1,C1,1,28216,10/11/17,,1,1,413590,2
15039,02/01/19,2225,35,1,C1,1,28216,10/11/17,,1,1,102930,2
15040,03/01/19,2225,36,1,C1,1,28216,10/11/17,,1,1,592740,2
15041,04/01/19,2225,36,1,C1,1,28216,10/11/17,,1,1,397300,3
15042,05/01/19,2225,36,1,C1,1,28216,10/11/17,,1,1,325510,3
15043,06/01/19,2225,36,1,C1,1,28216,10/11/17,,1,1,204530,3
15044,07/01/19,2225,36,1,C1,1,28216,10/11/17,,1,1,200410,2
15045,08/01/19,2225,36,1,C1,1,28216,10/11/17,,1,1,452820,2
15046,09/01/19,2225,36,1,C1,1,28216,10/11/17,,1,1,419760,2
15047,10/01/19,2225,36,1,C1,1,28216,10/11/17,,1,1,200000,2
15048,11/01/19,2225,36,1,C1,1,28216,10/11/17,,1,1,340870,2
15049,12/01/19,2225,36,1,C1,1,28216,10/11/17,,1,1,0,2
15050,01/01/20,2225,36,1,C1,1,28216,10/11/17,,1,1,407120,2
15051,02/01/20,2225,36,1,C1,1,28216,10/11/17,,1,1,251990,2
15052,03/01/20,2225,37,1,C1,1,28216,10/11/17,,1,1,777930,2
15053,04/01/20,2225,37,1,C1,1,28216,10/11/17,,1,1,349910,3
15054,05/01/20,2225,37,1,C1,1,28216,10/11/17,,1,1,550630,3
15055,06/01/20,2225,37,1,C1,1,28216,10/11/17,,1,1,463680,3
15056,07/01/20,2225,37,1,C1,1,28216,10/11/17,,1,1,543860,2
15057,08/01/20,2225,37,1,C1,1,28216,10/11/17,,1,1,284630,2
15058,09/01/20,2225,37,1,C1,1,28216,10/11/17,,1,1,302560,2
15059,10/01/20,2225,37,1,C1,1,28216,10/11/17,,1,1,453300,2
15060,11/01/20,2225,37,1,C1,1,28216,10/11/17,20/11/20,1,1,241810,2
15061,01/01/20,2226,31,0,C16,2,38152,01/02/20,,2,2,0,1
15062,02/01/20,2226,31,0,C16,2,38152,01/02/20,,2,2,0,1
15063,03/01/20,2226,31,0,C16,2,38152,01/02/20,,2,2,277080,1
15064,04/01/20,2226,31,0,C16,2,38152,01/02/20,18/04/20,2,2,239200,2
15065,02/01/20,2227,30,1,C16,1,25357,02/04/20,,1,1,0,1
15066,03/01/20,2227,30,1,C16,1,25357,02/04/20,,1,1,349740,1
15067,04/01/20,2227,30,1,C16,1,25357,02/04/20,,1,1,151350,2
15068,05/01/20,2227,30,1,C16,1,25357,02/04/20,,1,1,0,2
15069,06/01/20,2227,30,1,C16,1,25357,02/04/20,,1,1,622970,2
15070,07/01/20,2227,30,1,C16,1,25357,02/04/20,,1,1,500000,2
15071,08/01/20,2227,31,1,C16,1,25357,02/04/20,,1,1,273000,2
15072,09/01/20,2227,31,1,C16,1,25357,02/04/20,,1,1,150200,2
15073,10/01/20,2227,31,1,C16,1,25357,02/04/20,,1,1,459440,1
15074,11/01/20,2227,31,1,C16,1,25357,02/04/20,11/07/20,1,1,-200000,1
15075,01/01/19,2228,53,1,C27,0,79243,21/07/18,,1,2,2032610,3
15076,02/01/19,2228,53,1,C27,0,79243,21/07/18,,1,2,960570,3
15077,03/01/19,2228,53,1,C27,0,79243,21/07/18,,1,2,1311430,3
15078,04/01/19,2228,54,1,C27,0,79243,21/07/18,,1,2,367320,3
